symbol,expiration_date,strike_price,type,underlying_ticker,exercise_style,primary_exchange,delta,gamma,theta,vega,rho
O:AAPL251205P00275000,2025-12-05,275.0,put,AAPL,american,BATO,-1.715596721536715e-60,7.661625565854824e-61,-1.977249232509362e-59,5.046227326885294e-59,-8.227071001275042e-61
O:AAPL251205P00280000,2025-12-05,280.0,put,AAPL,american,BATO,-3.596428567108793e-58,1.5740935498032938e-58,-4.0616274885323237e-57,1.0367556881781675e-56,-1.7247681846811127e-58
O:AAPL251205P00285000,2025-12-05,285.0,put,AAPL,american,BATO,-6.176223203256559e-56,2.649211496451953e-56,-6.83460810437926e-55,1.7448677611802572e-54,-2.9621850190231727e-56
O:AAPL251205P00290000,2025-12-05,290.0,put,AAPL,american,BATO,-8.765444536754295e-54,3.684513528976348e-54,-9.503922533639454e-53,2.4267556142473238e-52,-4.204300255384677e-54
O:AAPL251205P00295000,2025-12-05,295.0,put,AAPL,american,BATO,-1.0365894399030808e-51,4.269730118699585e-52,-1.1011516724508143e-50,2.812200703128867e-50,-4.97230590989922e-52
O:AAPL251205P00300000,2025-12-05,300.0,put,AAPL,american,BATO,-1.0294340422037898e-49,4.154811688383885e-50,-1.0713224689639609e-48,2.7365112142028772e-48,-4.938346936731891e-50
O:AAPL251205P00305000,2025-12-05,305.0,put,AAPL,american,BATO,-8.648397218469912e-48,3.4199221577510103e-48,-8.81668507820546e-47,2.2524860422800096e-46,-4.1490767895093653e-48
O:AAPL251205P00310000,2025-12-05,310.0,put,AAPL,american,BATO,-6.189099584695832e-46,2.39773556970585e-46,-6.180286928211608e-45,1.5792365015092683e-44,-2.9694558963159284e-46
O:AAPL251205P00315000,2025-12-05,315.0,put,AAPL,american,BATO,-3.7976833463639275e-44,1.4412790319796439e-44,-3.714253878920135e-43,9.49279180289855e-43,-1.8222272959818834e-44
O:AAPL251205P00320000,2025-12-05,320.0,put,AAPL,american,BATO,-2.0104849126886283e-42,7.473856007311064e-43,-1.9256716550382633e-41,4.922555415574005e-41,-9.647612785609818e-43
O:AAPL251205P00325000,2025-12-05,325.0,put,AAPL,american,BATO,-9.23681154396685e-41,3.363074136279104e-41,-8.66334642578361e-40,2.2150438523732925e-39,-4.432791176761804e-41
O:AAPL251205P00330000,2025-12-05,330.0,put,AAPL,american,BATO,-3.703373901936938e-39,1.3204895390376145e-39,-3.4008976914035677e-38,8.697227943968724e-38,-1.7774190430046147e-39
O:AAPL251205P00335000,2025-12-05,335.0,put,AAPL,american,BATO,-1.3026197880748349e-37,4.548072749097817e-38,-1.1710970715097226e-36,2.9955273582466026e-36,-6.252417778500701e-38
O:AAPL251205P00340000,2025-12-05,340.0,put,AAPL,american,BATO,-4.039767024381237e-36,1.3809701688162428e-36,-3.555118609173225e-35,9.095575532366037e-35,-1.939213852118628e-36
O:AAPL251205P00345000,2025-12-05,345.0,put,AAPL,american,BATO,-1.1098859923565344e-34,3.7142153817211424e-35,-9.559572779702292e-34,2.446318342769046e-33,-5.328290349276785e-35
O:AAPL251205P00350000,2025-12-05,350.0,put,AAPL,american,BATO,-2.7136043659924915e-33,8.888633000529157e-34,-2.2872053003505727e-32,5.854379382075716e-32,-1.3028585755430639e-33
O:AAPL251205P00355000,2025-12-05,355.0,put,AAPL,american,BATO,-5.929631641112851e-32,1.9008651840896927e-32,-4.890095071164983e-31,1.2519794597411955e-30,-2.8472188671974715e-32
O:AAPL251205P00360000,2025-12-05,360.0,put,AAPL,american,BATO,-1.1627837374145041e-30,3.6474510551724715e-31,-9.38097912819432e-30,2.4023449109959664e-29,-5.583874994245323e-31
O:AAPL251205P00365000,2025-12-05,365.0,put,AAPL,american,BATO,-2.0542477238362676e-29,6.304320422821899e-30,-1.6210127634432007e-28,4.152256426738531e-28,-9.865847930920663e-30
O:AAPL251205P00370000,2025-12-05,370.0,put,AAPL,american,BATO,-3.2817275022067323e-28,9.851607209556193e-29,-2.532452409248487e-27,6.488629480427502e-27,-1.5762688989165085e-28
O:AAPL251205P00375000,2025-12-05,375.0,put,AAPL,american,BATO,-4.7575852888287596e-27,1.396787907047459e-27,-3.5896089646533605e-26,9.199756952125848e-26,-2.285398534777898e-27
O:AAPL251205P00380000,2025-12-05,380.0,put,AAPL,american,BATO,-6.280196413627015e-26,1.8029037676044933e-26,-4.631993405992358e-25,1.1874584814450119e-24,-3.017154923861115e-26
O:AAPL251205P00385000,2025-12-05,385.0,put,AAPL,american,BATO,-7.572938179174288e-25,2.1253530293388316e-25,-5.458850822290244e-24,1.399835380069431e-23,-3.638642079276955e-25
O:AAPL251205P00390000,2025-12-05,390.0,put,AAPL,american,BATO,-8.367575334441763e-24,2.2953092290348086e-24,-5.893617666718389e-23,1.5117747605452406e-22,-4.020931665971405e-24
O:AAPL251205P00395000,2025-12-05,395.0,put,AAPL,american,BATO,-8.496879001849644e-23,2.2776079137440212e-23,-5.8463653997891075e-22,1.5001160257017797e-21,-4.083572800067598e-23
O:AAPL251205P00400000,2025-12-05,400.0,put,AAPL,american,BATO,-7.951859752385021e-22,2.0824020443411193e-22,-5.3435909564224606e-21,1.3715462875851894e-20,-3.822127255337362e-22
O:AAPL251212C00110000,2025-12-12,110.0,call,AAPL,american,BATO,1.0,3.01581004659764e-190,-0.015000529038188987,2.5211022677382938e-188,0.09900349165204732
O:AAPL251212C00120000,2025-12-12,120.0,call,AAPL,american,BATO,1.0,1.0703447673120296e-172,-0.01636421349620617,8.947674350964163e-171,0.10800380907496074
O:AAPL251212C00125000,2025-12-12,125.0,call,AAPL,american,BATO,1.0,9.250178819664318e-165,-0.01704605572521476,7.732796972922816e-163,0.11250396778641741
O:AAPL251212C00130000,2025-12-12,130.0,call,AAPL,american,BATO,1.0,2.586439912492101e-157,-0.017727897954223353,2.1621651987362843e-155,0.11700412649787412
O:AAPL251212C00135000,2025-12-12,135.0,call,AAPL,american,BATO,1.0,2.587029879275085e-150,-0.01840974018323194,2.16265838848348e-148,0.12150428520933083
O:AAPL251212C00140000,2025-12-12,140.0,call,AAPL,american,BATO,1.0,1.0111936981432637e-143,-0.019091582412240533,8.453193954930067e-142,0.12600444392078752
O:AAPL251212C00145000,2025-12-12,145.0,call,AAPL,american,BATO,1.0,1.6700837495376897e-137,-0.01977342464124912,1.3961263684436847e-135,0.1305046026322442
O:AAPL251212C00150000,2025-12-12,150.0,call,AAPL,american,BATO,1.0,1.249236804533812e-131,-0.02045526687025771,1.0443143607156114e-129,0.1350047613437009
O:AAPL251212C00155000,2025-12-12,155.0,call,AAPL,american,BATO,1.0,4.502083519050544e-126,-0.0211371090992663,3.7635702494693074e-124,0.1395049200551576
O:AAPL251212C00160000,2025-12-12,160.0,call,AAPL,american,BATO,1.0,8.26183824037688e-121,-0.021818951328274893,6.906581913870794e-119,0.1440050787666143
O:AAPL251212C00165000,2025-12-12,165.0,call,AAPL,american,BATO,1.0,8.113558045569587e-116,-0.02250079355728348,6.782625321906032e-114,0.14850523747807098
O:AAPL251212C00170000,2025-12-12,170.0,call,AAPL,american,BATO,1.0,4.459167594755357e-111,-0.023182635786292077,3.7276941722658557e-109,0.1530053961895277
O:AAPL251212C00175000,2025-12-12,175.0,call,AAPL,american,BATO,1.0,1.4281228140332773e-106,-0.023864478015300665,1.1938562473886631e-104,0.1575055549009844
O:AAPL251212C00180000,2025-12-12,180.0,call,AAPL,american,BATO,1.0,2.7647768107236875e-102,-0.024546320244309257,2.3112480493157826e-100,0.1620057136124411
O:AAPL251212C00185000,2025-12-12,185.0,call,AAPL,american,BATO,1.0,3.34500417424433e-98,-0.025228162473317845,2.796296013005011e-96,0.1665058723238978
O:AAPL251212C00190000,2025-12-12,190.0,call,AAPL,american,BATO,1.0,2.6070367488890077e-94,-0.025910004702326433,2.1793833690275655e-92,0.17100603103535447
O:AAPL251212C00195000,2025-12-12,195.0,call,AAPL,american,BATO,1.0,1.3456736721654191e-90,-0.02659184693133503,1.1249319068882931e-88,0.17550618974681118
O:AAPL251212C00200000,2025-12-12,200.0,call,AAPL,american,BATO,1.0,4.7182796211521795e-87,-0.027273689160343617,3.9443019516862717e-85,0.18000634845826788
O:AAPL251212C00205000,2025-12-12,205.0,call,AAPL,american,BATO,1.0,1.1502109070067777e-83,-0.027955531389352205,9.615324842171629e-82,0.18450650716972455
O:AAPL251212C00210000,2025-12-12,210.0,call,AAPL,american,BATO,1.0,1.991607214064568e-80,-0.028637373618360797,1.6649077316678958e-78,0.18900666588118128
O:AAPL251212C00215000,2025-12-12,215.0,call,AAPL,american,BATO,1.0,2.4981101347436115e-77,-0.029319215847369386,2.0883248707481975e-75,0.193506824592638
O:AAPL251212C00220000,2025-12-12,220.0,call,AAPL,american,BATO,1.0,2.3114789628345066e-74,-0.030001058076377974,1.9323083234654787e-72,0.19800698330409464
O:AAPL251212C00225000,2025-12-12,225.0,call,AAPL,american,BATO,1.0,1.6044684789785826e-71,-0.03068290030538657,1.3412745028258706e-69,0.20250714201555137
O:AAPL251212C00230000,2025-12-12,230.0,call,AAPL,american,BATO,1.0,8.485706012807828e-69,-0.031364742534395154,7.093726840119026e-67,0.20700730072700807
O:AAPL251212C00235000,2025-12-12,235.0,call,AAPL,american,BATO,1.0,3.4691529242098914e-66,-0.03204658476340375,2.9000796367210216e-64,0.21150745943846475
O:AAPL251212C00240000,2025-12-12,240.0,call,AAPL,american,BATO,1.0,1.1111066671760656e-63,-0.03272842699241234,9.288428299643653e-62,0.21600761814992148
O:AAPL251212C00245000,2025-12-12,245.0,call,AAPL,american,BATO,1.0,2.8229153836587152e-61,-0.03341026922142093,2.3598496806535807e-59,0.22050777686137812
O:AAPL251212C00250000,2025-12-12,250.0,call,AAPL,american,BATO,1.0,5.7556312421314996e-59,-0.03409211145042952,4.811488373803088e-57,0.22500793557283483
O:AAPL251212C00255000,2025-12-12,255.0,call,AAPL,american,BATO,1.0,9.520203682665318e-57,-0.03477395367943811,7.958527467860836e-55,0.22950809428429156
O:AAPL251212C00260000,2025-12-12,260.0,call,AAPL,american,BATO,1.0,1.2904861279243457e-54,-0.035455795908446705,1.0787972230762129e-52,0.23400825299574823
O:AAPL251212C00265000,2025-12-12,265.0,call,AAPL,american,BATO,1.0,1.4471913509035902e-52,-0.03613763813745529,1.209796817518547e-50,0.23850841170720494
O:AAPL251212C00270000,2025-12-12,270.0,call,AAPL,american,BATO,1.0,1.3546119231440897e-50,-0.03681948036646388,1.1324039440735804e-48,0.24300857041866167
O:AAPL251212C00275000,2025-12-12,275.0,call,AAPL,american,BATO,1.0,1.0671632378042743e-48,-0.037501322595472474,8.921077976746472e-47,0.24750872913011832
O:AAPL251212C00280000,2025-12-12,280.0,call,AAPL,american,BATO,1.0,7.131210787965642e-47,-0.038183164824481065,5.961420451378515e-45,0.25200888784157505
O:AAPL251212C00285000,2025-12-12,285.0,call,AAPL,american,BATO,1.0,4.071902188848268e-45,-0.03886500705348965,3.4039550514447586e-43,0.25650904655303175
O:AAPL251212C00290000,2025-12-12,290.0,call,AAPL,american,BATO,1.0,2.0004581131525836e-43,-0.03954684928249824,1.6723067460015382e-41,0.2610092052644884
O:AAPL251212C00295000,2025-12-12,295.0,call,AAPL,american,BATO,1.0,8.511014826231584e-42,-0.040228691511506834,7.114884043633346e-40,0.2655093639759451
O:AAPL251212C00300000,2025-12-12,300.0,call,AAPL,american,BATO,1.0,3.155097407233631e-40,-0.04091053374051542,2.637541193048873e-38,0.2700095226874018
O:AAPL251212C00305000,2025-12-12,305.0,call,AAPL,american,BATO,1.0,1.0250221980166246e-38,-0.04159237596952402,8.568794943889835e-37,0.2745096813988585
O:AAPL251212C00310000,2025-12-12,310.0,call,AAPL,american,BATO,1.0,2.9343559400484084e-37,-0.0422742181985326,2.453009738843929e-35,0.2790098401103152
O:AAPL251212C00315000,2025-12-12,315.0,call,AAPL,american,BATO,1.0,7.440317263790793e-36,-0.042956060427541194,6.2198216852541535e-34,0.28350999882177186
O:AAPL251212C00320000,2025-12-12,320.0,call,AAPL,american,BATO,1.0,1.679146044656483e-34,-0.043637902656549786,1.4037021018028457e-32,0.2880101575332286
O:AAPL251212C00325000,2025-12-12,325.0,call,AAPL,american,BATO,1.0,3.3885223046728726e-33,-0.04431974488555838,2.8326755115861328e-31,0.29251031624468526
O:AAPL251212C00330000,2025-12-12,330.0,call,AAPL,american,BATO,1.0,6.14127315708142e-32,-0.04500158711456696,5.133870318054532e-30,0.29701047495614197
O:AAPL251212C00335000,2025-12-12,335.0,call,AAPL,american,BATO,1.0,1.003773522145818e-30,-0.04568342934357556,8.39116411138842e-29,0.3015106336675987
O:AAPL251212C00340000,2025-12-12,340.0,call,AAPL,american,BATO,1.0,1.4854344502889687e-29,-0.04636527157258415,1.241766591176736e-27,0.3060107923790554
O:AAPL251212C00345000,2025-12-12,345.0,call,AAPL,american,BATO,1.0,1.9977302947348118e-28,-0.04704711380159274,1.6700263937602615e-26,0.3105109510905121
O:AAPL251212C00350000,2025-12-12,350.0,call,AAPL,american,BATO,1.0,2.4503629317240234e-27,-0.04772895603060133,2.0484100286490915e-25,0.3150111098019688
O:AAPL251212C00355000,2025-12-12,355.0,call,AAPL,american,BATO,1.0,2.75044638424941e-26,-0.048410798259609915,2.2992683589096454e-24,0.3195112685134255
O:AAPL251212C00360000,2025-12-12,360.0,call,AAPL,american,BATO,1.0,2.8343484932093983e-25,-0.049092640488618514,2.369407324527089e-23,0.3240114272248822
O:AAPL251212C00365000,2025-12-12,365.0,call,AAPL,american,BATO,1.0,2.6897508369392017e-24,-0.049774482717627105,2.248529194439385e-22,0.32851158593633883
O:AAPL251212C00370000,2025-12-12,370.0,call,AAPL,american,BATO,1.0,2.3574820097093513e-23,-0.05045632494663569,1.970765117496617e-21,0.3330117446477956
O:AAPL251212C00375000,2025-12-12,375.0,call,AAPL,american,BATO,1.0,1.9136922087259987e-22,-0.05113816717564428,1.5997737565120276e-20,0.3375119033592523
O:AAPL251212C00380000,2025-12-12,380.0,call,AAPL,american,BATO,1.0,1.4425718913883714e-21,-0.05182000940465287,1.2059351254094297e-19,0.34201206207070894
O:AAPL251212C00385000,2025-12-12,385.0,call,AAPL,american,BATO,1.0,1.0123868561014364e-20,-0.05250185163366146,8.463168300753052e-19,0.34651222078216565
O:AAPL251212C00390000,2025-12-12,390.0,call,AAPL,american,BATO,1.0,6.630584412006026e-20,-0.05318369386267006,5.542915879731075e-18,0.35101237949362235
O:AAPL251212C00395000,2025-12-12,395.0,call,AAPL,american,BATO,1.0,4.062182502103155e-19,-0.053865536091678656,3.395829763738905e-17,0.355512538205079
O:AAPL251212C00400000,2025-12-12,400.0,call,AAPL,american,BATO,1.0,2.3330894823989016e-18,-0.05454737832068729,1.9503738942537534e-16,0.36001269691653576
O:AAPL251212P00110000,2025-12-12,110.0,put,AAPL,american,BATO,-4.2476336454378503e-190,3.01581004659764e-190,-7.806107222966428e-189,2.5211022677382938e-188,-2.582157789643141e-190
O:AAPL251212P00120000,2025-12-12,120.0,put,AAPL,american,BATO,-1.5832694994795407e-172,1.0703447673120296e-172,-2.769775771284002e-171,8.947674350964163e-171,-9.625788231470346e-173
O:AAPL251212P00125000,2025-12-12,125.0,put,AAPL,american,BATO,-1.4013259951597454e-164,9.250178819664318e-165,-2.3934024211965197e-163,7.732796972922816e-163,-8.520080667856326e-165
O:AAPL251212P00130000,2025-12-12,130.0,put,AAPL,american,BATO,-4.0112582927875254e-157,2.586439912492101e-157,-6.691326974911863e-156,2.1621651987362843e-155,-2.4389808554503175e-157
O:AAPL251212P00135000,2025-12-12,135.0,put,AAPL,american,BATO,-4.1059589107246625e-150,2.587029879275085e-150,-6.6919872134446584e-149,2.16265838848348e-148,-2.49669666724381e-150
O:AAPL251212P00140000,2025-12-12,140.0,put,AAPL,american,BATO,-1.641879255295575e-143,1.0111936981432637e-143,-2.615358947032696e-142,8.453193954930067e-142,-9.984263180574101e-144
O:AAPL251212P00145000,2025-12-12,145.0,put,AAPL,american,BATO,-2.7733804739971646e-137,1.6700837495376897e-137,-4.3189476015748e-136,1.3961263684436847e-135,-1.686584486639837e-137
O:AAPL251212P00150000,2025-12-12,150.0,put,AAPL,american,BATO,-2.121102975328888e-131,1.249236804533812e-131,-3.2301790459201394e-130,1.0443143607156114e-129,-1.2899844733459056e-131
O:AAPL251212P00155000,2025-12-12,155.0,put,AAPL,american,BATO,-7.813896164858096e-126,4.502083519050544e-126,-1.1639568275944767e-124,3.7635702494693074e-124,-4.7524187883286784e-126
O:AAPL251212P00160000,2025-12-12,160.0,put,AAPL,american,BATO,-1.465440871706749e-120,8.26183824037688e-121,-2.1357028636985034e-119,6.906581913870794e-119,-8.91332989053498e-121
O:AAPL251212P00165000,2025-12-12,165.0,put,AAPL,american,BATO,-1.4704467131384248e-115,8.113558045569587e-116,-2.0970828235335053e-114,6.782625321906032e-114,-8.944290044952131e-116
O:AAPL251212P00170000,2025-12-12,170.0,put,AAPL,american,BATO,-8.255714131608715e-111,4.459167594755357e-111,-1.152384366019856e-109,3.7276941722658557e-109,-5.021996892863634e-111
O:AAPL251212P00175000,2025-12-12,175.0,put,AAPL,american,BATO,-2.700555543103319e-106,1.4281228140332773e-106,-3.690180739530461e-105,1.1938562473886631e-104,-1.6428595699897946e-106
O:AAPL251212P00180000,2025-12-12,180.0,put,AAPL,american,BATO,-5.339060906145641e-102,2.7647768107236875e-102,-7.142986455112311e-101,2.3112480493157826e-100,-3.2481649765169305e-102
O:AAPL251212P00185000,2025-12-12,185.0,put,AAPL,american,BATO,-6.595618668374063e-98,3.34500417424433e-98,-8.64078474975748e-97,2.796296013005011e-96,-4.012868952131883e-98
O:AAPL251212P00190000,2025-12-12,190.0,put,AAPL,american,BATO,-5.24810917751713e-94,2.6070367488890077e-94,-6.7334790461356234e-93,2.1793833690275655e-92,-3.193220511302624e-94
O:AAPL251212P00195000,2025-12-12,195.0,put,AAPL,american,BATO,-2.76528965047163e-90,1.3456736721654191e-90,-3.475097326582477e-89,1.1249319068882931e-88,-1.6826495781728275e-90
O:AAPL251212P00200000,2025-12-12,200.0,put,AAPL,american,BATO,-9.896538319664374e-87,4.7182796211521795e-87,-1.2182732914583594e-85,3.9443019516862717e-85,-6.022319303243857e-87
O:AAPL251212P00205000,2025-12-12,205.0,put,AAPL,american,BATO,-2.4622631813433117e-83,1.1502109070067777e-83,-2.969417679141688e-82,9.615324842171629e-82,-1.4984518161191814e-83
O:AAPL251212P00210000,2025-12-12,210.0,put,AAPL,american,BATO,-4.3509227427649525e-80,1.991607214064568e-80,-5.140781453829948e-79,1.6649077316678958e-78,-2.6479999633275616e-80
O:AAPL251212P00215000,2025-12-12,215.0,put,AAPL,american,BATO,-5.5690076882648034e-77,2.4981101347436115e-77,-6.447146047791496e-76,2.0883248707481975e-75,-3.389558849886869e-77
O:AAPL251212P00220000,2025-12-12,220.0,put,AAPL,american,BATO,-5.257955768627698e-74,2.3114789628345066e-74,-5.964514977758833e-73,1.9323083234654787e-72,-3.200453588926067e-74
O:AAPL251212P00225000,2025-12-12,225.0,put,AAPL,american,BATO,-3.723876446644813e-71,1.6044684789785826e-71,-4.139466505079548e-70,1.3412745028258706e-69,-2.2668334818915747e-71
O:AAPL251212P00230000,2025-12-12,230.0,put,AAPL,american,BATO,-2.0094142739456317e-68,8.485706012807828e-69,-2.1889096777430427e-67,7.093726840119026e-67,-1.2232750419456265e-68
O:AAPL251212P00235000,2025-12-12,235.0,put,AAPL,american,BATO,-8.381206920128133e-66,3.4691529242098914e-66,-8.947230132615857e-65,2.9000796367210216e-64,-5.102605810913786e-66
O:AAPL251212P00240000,2025-12-12,240.0,put,AAPL,american,BATO,-2.738598747287507e-63,1.1111066671760656e-63,-2.865133034475565e-62,9.288428299643653e-62,-1.6674209558070686e-63
O:AAPL251212P00245000,2025-12-12,245.0,put,AAPL,american,BATO,-7.098254663291704e-61,2.8229153836587152e-61,-7.277953673080407e-60,2.3598496806535807e-59,-4.3221557467911035e-61
O:AAPL251212P00250000,2025-12-12,250.0,put,AAPL,american,BATO,-1.476463753100012e-58,5.7556312421314996e-59,-1.4836287080750534e-57,4.811488373803088e-57,-8.990921935005314e-59
O:AAPL251212P00255000,2025-12-12,255.0,put,AAPL,american,BATO,-2.491441296262746e-56,9.520203682665318e-57,-2.453565959911629e-55,7.958527467860836e-55,-1.5172786154601114e-56
O:AAPL251212P00260000,2025-12-12,260.0,put,AAPL,american,BATO,-3.4453566270293576e-54,1.2904861279243457e-54,-3.325235386562927e-53,1.0787972230762129e-52,-2.0983733700168818e-54
O:AAPL251212P00265000,2025-12-12,265.0,put,AAPL,american,BATO,-3.941743368534708e-52,1.4471913509035902e-52,-3.7282997674614034e-51,1.209796817518547e-50,-2.4008859281834083e-52
O:AAPL251212P00270000,2025-12-12,270.0,put,AAPL,american,BATO,-3.7641522731640535e-50,1.3546119231440897e-50,-3.4891027402326045e-49,1.1324039440735804e-48,-2.2929029813704735e-50
O:AAPL251212P00275000,2025-12-12,275.0,put,AAPL,american,BATO,-3.025412478382382e-48,1.0671632378042743e-48,-2.7481588401374845e-47,8.921077976746472e-47,-1.843058625647511e-48
